Date,Open,High,Low,Close,Volume
2018-04-27,126.17,126.42,125.72,125.82,121782
2018-04-26,126.18,126.64,125.91,126.39,110211
2018-04-25,125.54,126.06,125.35,125.9,189052
2018-04-24,125.31,125.45,123.96,124.34,151644
2018-04-23,124.23,124.24,123.63,123.95,122488
2018-04-20,123.83,124.21,123.68,124.1,223480
2018-04-19,123.67,123.67,122.91,123.4,154277
2018-04-18,124.34,124.48,123.9,123.95,207836
2018-04-17,123.86,124.28,123.42,124.21,181259
2018-04-16,124.04,124.21,123.61,123.7,142933
2018-04-13,123.73,123.83,123.13,123.44,92692
2018-04-12,123.48,123.9,123.21,123.53,140106
2018-04-11,122.92,123.44,122.66,122.75,161390
2018-04-10,122.89,123.44,122.7,123.17,327211
2018-04-09,121.24,122.17,120.74,121.16,242784
2018-04-06,121.11,121.49,119.5,120.4,438025
2018-04-05,122.28,122.82,121.9,122.34,455358
2018-04-04,120.98,122.84,120.78,122.7,412782
2018-04-03,122.07,123.38,121.89,123.26,242691
2018-04-02,123.83,123.83,120.86,121.57,270792
2018-03-29,124.84,125.76,123.96,125.2,171974
2018-03-28,123.12,124.59,123.05,124.24,362886
2018-03-27,122.45,123.04,120.62,121.09,367597
2018-03-26,119.41,120.56,118.46,120.41,167801
2018-03-23,119.59,119.84,117.71,117.74,235989
2018-03-22,121.34,121.67,120.06,120.13,187529
2018-03-21,122.27,123.13,121.88,122.26,116889
2018-03-20,121.58,122.36,121.55,122.24,73042
2018-03-19,122.15,122.33,120.35,120.91,189890
2018-03-16,123.01,123.34,122.85,122.86,96612
2018-03-15,123.48,123.89,122.87,123.32,108306
2018-03-14,124.09,124.09,122.83,122.94,122777
2018-03-13,123.58,124.06,122.64,122.94,184168
2018-03-12,122.97,123.89,122.97,123.27,152252
2018-03-09,121.64,123.06,120.93,122.67,500207
2018-03-08,122.19,122.78,121.74,122.53,247293
2018-03-07,122.45,122.94,121.44,122.78,300472
2018-03-06,124.53,124.68,123.63,124.21,206169
2018-03-05,122.28,124.29,121.96,123.87,170752
2018-03-02,122.16,123.63,121.63,123.51,226546
2018-03-01,126.23,126.31,122.47,123.32,469651
2018-02-28,128.78,128.83,127.27,127.3,143353
2018-02-27,130.26,130.46,128.64,128.65,159441
2018-02-26,129.91,131.05,129.62,130.92,132798
2018-02-23,128.68,129.64,128.36,129.59,107773
2018-02-22,128.27,128.8,127.63,127.89,156554
2018-02-21,128.45,129.1,127.49,127.49,152558
2018-02-20,128.48,129.18,128.48,128.48,136232
2018-02-16,128.56,129.34,128.53,128.81,167792
2018-02-15,127.68,127.98,126.85,127.94,231034
2018-02-14,125.53,128.23,124.99,128.12,277685
2018-02-13,126.82,127.94,126.54,127.71,317311
2018-02-12,130.29,131.59,129.37,131.23,267626
2018-02-09,129.72,130.17,125.82,129.16,457897
2018-02-08,130.7,130.78,127.11,127.13,409920
2018-02-07,129.88,131.25,129.43,129.46,230292
2018-02-06,127.06,131.92,126.02,131.23,542729
2018-02-05,128.15,128.72,124.19,124.77,331856
2018-02-02,131.35,131.44,129.19,129.2,267715
2018-02-01,130.74,131.69,130.72,131.27,179371
2018-01-31,130.94,131.01,129.71,130.44,237464
2018-01-30,132.38,132.66,131.69,132.05,229651
2018-01-29,132.35,132.85,131.9,131.96,263557
2018-01-26,131.79,132.15,131.35,131.99,337615
2018-01-25,131.88,131.88,130.24,130.68,286470
2018-01-24,131.95,132.07,130.99,131.48,250427
2018-01-23,132.06,132.06,131.4,131.72,174288
2018-01-22,131.42,131.84,131.16,131.84,264144
2018-01-19,132.3,132.7,131.8,132.26,180424
2018-01-18,131.71,131.75,130.9,131.11,183324
2018-01-17,132.98,133.34,132.07,133.08,417343
2018-01-16,131.65,131.94,130.13,130.48,272687
2018-01-12,129.27,129.76,129.13,129.76,107396
2018-01-11,129.27,129.49,128.27,129.49,190670
2018-01-10,129.31,129.83,128.7,129.0,411859
2018-01-09,126.56,126.57,125.88,126.47,156583
2018-01-08,126.71,127.48,126.37,127.46,138797
2018-01-05,125.89,126.61,125.87,126.6,143072
2018-01-04,124.19,124.99,124.18,124.99,168967
2018-01-03,121.7,123.17,121.59,123.06,171559
2018-01-02,120.51,121.46,120.27,121.4,88339
2017-12-29,121.47,121.47,120.22,120.27,129129
2017-12-28,121.15,121.46,120.59,121.31,108190
2017-12-27,121.04,121.33,120.94,121.27,82321
2017-12-26,121.06,121.2,120.89,121.04,51301
2017-12-22,121.16,121.37,120.81,121.35,80160
2017-12-21,121.28,121.47,121.1,121.32,191236
2017-12-20,121.06,121.07,120.42,120.7,109886
2017-12-19,120.58,120.77,119.91,120.12,96123
2017-12-18,119.98,120.52,119.85,120.42,170183
2017-12-15,117.48,117.9,117.43,117.59,134822
2017-12-14,118.79,118.93,118.13,118.22,358956
2017-12-13,117.97,118.47,117.93,118.14,87945
2017-12-12,117.2,117.76,117.08,117.5,116462
2017-12-11,117.45,117.45,117.0,117.21,94870
2017-12-08,117.43,117.74,117.3,117.7,132268
2017-12-07,116.71,116.87,116.18,116.71,120113
2017-12-06,116.32,116.6,115.98,116.29,101200
2017-12-05,117.32,118.06,116.45,116.96,201186
2017-12-04,117.94,118.18,116.99,117.2,257361
2017-12-01,118.6,118.77,116.96,117.61,212812
2017-11-30,119.54,120.0,119.35,119.48,116993
2017-11-29,119.74,120.21,119.23,119.69,135531
2017-11-28,119.65,120.07,119.46,120.07,106797
2017-11-27,119.36,119.54,119.04,119.15,110785
2017-11-24,119.43,119.54,119.03,119.21,60984
2017-11-22,119.44,119.76,118.98,119.23,121786
2017-11-21,118.41,119.09,118.27,118.96,172836
2017-11-20,117.13,117.78,117.13,117.54,114222
2017-11-17,116.64,116.93,116.4,116.61,224782
2017-11-16,117.26,117.92,117.12,117.62,148339
2017-11-15,116.27,117.09,115.85,116.94,112565
2017-11-14,118.56,118.62,117.96,118.09,173841
2017-11-13,118.07,118.94,118.02,118.85,165416
2017-11-10,118.02,118.12,117.66,117.73,130217
2017-11-09,118.6,118.88,117.87,118.64,321289
2017-11-08,120.23,121.15,120.16,121.04,189620
2017-11-07,119.86,120.57,119.28,120.54,354334
2017-11-06,118.69,118.93,118.55,118.81,109358
2017-11-03,118.69,118.81,118.24,118.8,121970
2017-11-02,118.26,118.67,118.16,118.52,161840
2017-11-01,117.54,118.14,117.44,117.68,205337
2017-10-31,117.18,117.4,116.95,117.28,116741
2017-10-30,117.51,117.69,117.35,117.64,114877
2017-10-27,117.16,117.49,116.95,117.48,107681
2017-10-26,116.87,117.37,116.83,117.13,130151
2017-10-25,116.56,116.56,115.4,115.7,186660
2017-10-24,117.29,117.29,116.88,117.16,137694
2017-10-23,116.5,116.61,115.96,116.11,163283
2017-10-20,116.72,117.0,116.68,116.99,118025
2017-10-19,116.48,116.64,116.11,116.39,127966
2017-10-18,117.18,117.57,117.12,117.51,134769
2017-10-17,116.64,116.95,116.5,116.63,113499
2017-10-16,116.62,116.79,116.33,116.73,107155
2017-10-13,116.73,116.85,116.35,116.7,352976
2017-10-12,116.78,116.96,116.39,116.51,159825
2017-10-11,116.79,117.12,116.61,116.85,204969
2017-10-10,117.14,117.44,117.1,117.36,499155
2017-10-09,115.4,115.4,115.0,115.07,160720
2017-10-06,114.99,115.27,114.72,115.25,134014
2017-10-05,114.19,114.34,113.96,114.29,114203
2017-10-04,114.27,114.73,113.7,114.39,162576
2017-10-03,113.03,113.82,113.02,113.8,169031
2017-10-02,112.38,112.97,112.38,112.84,122036
2017-09-29,112.89,113.13,112.68,112.7,129208
2017-09-28,113.28,113.49,112.96,113.11,184374
2017-09-27,113.54,113.67,112.63,113.4,215374
2017-09-26,113.54,113.67,113.04,113.24,192562
2017-09-25,112.76,113.14,112.54,112.9,151362
2017-09-22,112.24,112.69,112.24,112.59,156583
2017-09-21,112.24,112.24,111.81,112.05,119064
2017-09-20,112.0,112.38,111.84,112.35,207290
2017-09-19,111.82,112.21,111.81,112.06,295231
2017-09-18,109.97,110.06,109.55,109.76,121494
2017-09-15,109.3,109.94,109.3,109.85,181572
2017-09-14,108.74,109.53,108.7,109.28,238046
2017-09-13,108.59,108.92,108.5,108.84,120029
2017-09-12,108.61,108.99,108.57,108.77,192251
2017-09-11,108.22,108.66,108.09,108.48,198778
2017-09-08,107.34,107.49,107.05,107.31,236667
2017-09-07,106.88,107.1,106.38,106.67,283505
2017-09-06,106.37,106.44,105.9,106.15,195698
2017-09-05,105.81,106.4,105.65,106.04,245160
2017-09-01,105.22,106.27,105.12,105.5,308831
2017-08-31,104.78,105.55,104.74,105.45,312132
2017-08-30,104.63,104.83,104.07,104.81,185684
2017-08-29,104.1,104.63,104.05,104.61,125306
2017-08-28,104.99,104.99,104.58,104.79,76335
2017-08-25,105.05,105.46,104.94,105.31,165393
2017-08-24,104.75,105.16,104.63,104.74,164192
2017-08-23,105.4,105.54,105.16,105.32,153108
2017-08-22,105.13,105.47,105.06,105.34,202080
2017-08-21,104.91,105.36,104.88,105.2,179756
2017-08-18,104.53,104.69,104.09,104.29,128303
2017-08-17,104.76,104.76,103.87,104.03,134967
2017-08-16,104.88,105.09,104.71,104.91,174058
2017-08-15,105.85,106.07,105.73,105.73,197660
2017-08-14,105.33,105.83,105.25,105.5,226126
2017-08-11,104.97,105.15,104.42,104.65,380661
2017-08-10,106.02,106.19,104.73,104.9,300894
2017-08-09,105.57,105.74,105.32,105.56,119950
2017-08-08,106.65,106.85,106.44,106.61,153201
2017-08-07,106.39,106.55,106.33,106.52,151366
2017-08-04,106.17,106.21,105.46,106.06,161173
2017-08-03,105.23,105.35,104.8,105.21,271016
2017-08-02,106.19,106.58,105.91,106.58,191143
2017-08-01,106.51,106.75,106.01,106.56,398143
2017-07-31,105.47,105.47,104.97,105.31,151614
2017-07-28,104.37,104.78,104.35,104.78,200639
2017-07-27,103.85,104.51,103.8,104.23,240694
2017-07-26,103.0,103.5,102.97,103.39,168387
2017-07-25,102.52,103.18,102.44,102.8,213228
2017-07-24,102.02,102.16,101.82,102.12,136022
2017-07-21,102.17,102.2,101.78,102.03,189673
2017-07-20,102.6,102.73,102.21,102.52,162875
2017-07-19,102.28,102.53,102.26,102.39,159881
2017-07-18,102.85,102.85,102.35,102.67,197186
2017-07-17,102.68,103.07,102.68,102.97,251152
2017-07-14,102.72,103.31,102.72,102.85,314485
2017-07-13,102.2,102.56,102.16,102.52,213975
2017-07-12,102.31,102.55,101.98,102.54,335053
2017-07-11,100.89,101.23,100.4,101.0,516782
2017-07-10,101.0,101.25,100.93,101.01,129316
2017-07-07,100.94,101.37,100.84,101.24,261837
2017-07-06,100.86,100.89,100.13,100.29,296436
2017-07-05,100.94,101.53,100.89,101.3,532554
2017-07-03,98.74,99.25399999999999,98.601,98.96700000000001,177577
2017-06-30,98.03200000000001,98.265,97.682,98.022,181518
2017-06-29,98.11,98.11,96.914,97.391,195780
2017-06-28,97.994,98.324,97.789,98.285,207462
2017-06-27,97.984,98.03200000000001,97.507,97.566,234580
2017-06-26,98.227,98.522,97.97399999999999,97.984,168675
2017-06-23,98.149,98.256,98.022,98.21700000000001,113957
2017-06-22,98.354,98.601,98.295,98.463,245715
2017-06-21,97.896,97.896,97.478,97.585,226417
2017-06-20,97.52600000000001,97.57600000000001,96.715,96.895,322744
2017-06-19,97.624,97.73100000000001,97.42,97.721,249473
2017-06-16,97.994,97.994,97.604,97.906,320622
2017-06-15,98.463,98.977,98.275,98.72,375697
2017-06-14,99.99,100.02,99.274,99.59,159997
2017-06-13,99.8,100.25,99.59,100.25,1020854
2017-06-12,99.155,99.55,99.036,99.34299999999999,416339
2017-06-09,98.661,99.194,98.324,98.681,294931
2017-06-08,99.39200000000001,99.54,98.48299999999999,98.72,464343
2017-06-07,100.69,100.78,100.24,100.37,136217
2017-06-06,100.38,100.83,100.37,100.61,220199
2017-06-05,100.74,101.01,100.34,100.57,194833
2017-06-02,101.77,102.31,101.62,102.08,294397
2017-06-01,100.65,101.19,100.55,101.17,182651
2017-05-31,100.21,100.53,99.64,100.38,198783
2017-05-30,100.04,100.9,100.0,100.69,207688
2017-05-26,99.67,99.96,99.491,99.96,168352
2017-05-25,100.1,100.38,99.97,100.14,192662
2017-05-24,100.34,100.48,99.82,100.16,163299
2017-05-23,100.8,101.2,100.8,100.87,246198
2017-05-22,100.19,100.76,100.05,100.34,354287
2017-05-19,99.96,100.61,99.96,100.4,190521
2017-05-18,98.829,99.87,98.779,99.66,226485
2017-05-17,99.72,100.19,98.671,98.73,277501
2017-05-16,99.96,100.2,99.54,99.8,296585
2017-05-15,99.412,99.45100000000001,99.02600000000001,99.303,321388
2017-05-12,99.096,99.52,99.096,99.353,296821
2017-05-11,99.63,99.8,99.22399999999999,99.73,303797
2017-05-10,99.204,99.264,98.641,98.75,473031
2017-05-09,101.77,101.85,101.14,101.23,251957
2017-05-08,102.67,102.99,102.66,102.84,182908
2017-05-05,101.96,102.61,101.85,102.58,235736
2017-05-04,101.99,101.99,101.21,101.88,163326
2017-05-03,101.24,101.77,101.1,101.62,394922
2017-05-02,102.22,102.37,101.79,101.96,287096
2017-05-01,101.07,101.19,100.88,101.08,116924
2017-04-28,101.13,101.35,100.86,100.93,243241
2017-04-27,102.48,102.57,101.92,102.12,229036
2017-04-26,102.59,102.97,102.48,102.58,439233
2017-04-25,101.37,101.68,101.31,101.47,332875
2017-04-24,100.03,100.1,99.59,99.86,276111
2017-04-21,99.74,100.08,99.353,99.471,242231
2017-04-20,98.611,99.086,98.601,98.93799999999999,251306
2017-04-19,98.00399999999999,98.1,97.52600000000001,97.64399999999999,229298
2017-04-18,98.58200000000001,98.611,98.071,98.295,214056
2017-04-17,98.868,99.135,98.65100000000001,99.046,387789
2017-04-13,98.12,98.139,97.225,97.235,370879
2017-04-12,98.928,98.928,98.374,98.414,333727
2017-04-11,99.66,99.68,98.99700000000001,99.303,449302
2017-04-10,99.036,99.37200000000001,98.76,98.91799999999999,406586
2017-04-07,98.7,99.01700000000001,98.58200000000001,98.84899999999999,250386
2017-04-06,98.631,98.829,98.314,98.473,420241
2017-04-05,99.9,99.9,98.99700000000001,99.066,571661
2017-04-04,100.85,101.13,100.68,100.81,360460
2017-04-03,101.38,101.55,100.72,101.29,277016
2017-03-31,101.67,101.67,101.18,101.38,332149
2017-03-30,102.67,102.94,102.56,102.73,217296
2017-03-29,102.9,102.98,102.78,102.89,417982
2017-03-28,102.83,103.45,102.72,103.3,223500
2017-03-27,102.03,102.87,101.77,102.67,230358
2017-03-24,102.1,102.56,101.92,102.32,175975
2017-03-23,101.58,102.07,101.37,101.54,174063
2017-03-22,101.89,102.0,101.18,101.83,303987
2017-03-21,103.55,103.69,102.11,102.35,416963
2017-03-20,103.15,103.46,102.85,102.9,203085
2017-03-17,103.5,103.59,102.97,103.1,522889
2017-03-16,104.48,104.71,103.99,104.05,119036
2017-03-15,103.49,104.29,103.41,104.05,185578
2017-03-14,103.36,103.46,102.91,102.99,142177
2017-03-13,104.18,104.58,104.14,104.21,254361
2017-03-10,103.67,103.81,103.29,103.52,312761
2017-03-09,103.01,103.3,102.81,103.08,163790
2017-03-08,103.42,103.45,102.7,102.73,196322
2017-03-07,103.55,103.88,103.37,103.51,186757
2017-03-06,103.96,103.96,103.6,103.74,176304
2017-03-03,104.08,104.32,103.89,104.15,136951
2017-03-02,104.37,104.65,103.98,104.2,275054
2017-03-01,105.51,105.66,105.21,105.43,261651
2017-02-28,104.38,104.41,103.82,103.97,213325
2017-02-27,104.48,105.01,104.44,104.98,196608
2017-02-24,104.65,104.78,104.29,104.53,195871
2017-02-23,105.37,105.57,105.09,105.28,197656
2017-02-22,104.95,105.15,104.82,105.11,203462
2017-02-21,104.83,105.28,104.58,105.03,293281
2017-02-17,103.37,104.47,103.23,104.47,261526
2017-02-16,104.02,104.38,103.91,104.16,213269
2017-02-15,104.48,104.48,104.13,104.38,205814
2017-02-14,105.06,105.19,104.52,105.17,252418
2017-02-13,104.82,105.2,104.65,104.88,450151
2017-02-10,103.42,103.97,103.37,103.72,410197
2017-02-09,102.74,102.89,102.11,102.84,484740
2017-02-08,104.15,104.21,103.7,104.08,271171
2017-02-07,104.29,104.3,103.59,103.87,374776
2017-02-06,104.94,105.18,103.6,104.12,476601
2017-02-03,105.39,106.09,105.38,105.78,204102
2017-02-02,105.39,105.45,104.72,105.23,270793
2017-02-01,106.44,106.73,105.71,105.9,352835
2017-01-31,106.77,106.92,105.73,106.36,347149
2017-01-30,106.91,107.12,106.17,106.66,173260
2017-01-27,107.59,107.59,107.05,107.22,214099
2017-01-26,109.75,110.25,109.29,109.31,198543
2017-01-25,109.0,109.6,108.9,109.39,253745
2017-01-24,107.43,108.35,107.22,108.09,331084
2017-01-23,108.84,108.84,108.2,108.68,150569
2017-01-20,109.45,109.71,109.03,109.27,133424
2017-01-19,109.86,110.21,109.26,109.63,116240
2017-01-18,109.08,109.32,108.9,109.16,150771
2017-01-17,109.22,109.29,108.58,108.8,207382
2017-01-13,110.1,110.16,109.82,110.09,123070
2017-01-12,109.93,110.2,108.75,109.93,238044
2017-01-11,109.42,110.17,109.42,110.17,206176
2017-01-10,109.42,110.32,109.16,110.04,233296
2017-01-09,109.79,110.22,109.78,110.02,147748
2017-01-06,110.12,110.48,109.72,110.39,186710
2017-01-05,111.35,111.54,110.55,110.67,570384
2017-01-04,110.52,111.44,110.4,111.35,272731
2017-01-03,108.58,109.04,108.27,108.93,221993
2016-12-30,108.22,108.34,107.35,107.68,167011
2016-12-29,107.77,108.08,107.31,107.54,197700
2016-12-28,109.29,109.54,108.79,108.81,114967
2016-12-27,109.78,110.22,109.37,109.71,255229
2016-12-23,110.98,111.29,110.97,111.09,110934
2016-12-22,110.91,111.09,110.7,110.87,113955
2016-12-21,111.5,111.59,111.18,111.29,95193
2016-12-20,111.51,112.15,111.41,111.8,280630
2016-12-19,111.47,112.31,111.4,111.95,187100
2016-12-16,111.06,111.59,110.92,111.18,221823
2016-12-15,112.03,112.29,111.82,112.08,229884
2016-12-14,112.06,112.52,111.16,111.24,175469
2016-12-13,112.3,113.18,112.25,113.08,219709
2016-12-12,111.92,112.52,111.54,111.97,267386
2016-12-09,112.85,113.15,112.66,113.0,317976
2016-12-08,113.06,113.17,112.6,112.85,469047
2016-12-07,109.92,111.89,109.92,111.6,330534
2016-12-06,107.91,108.35,107.68,108.31,145756
2016-12-05,107.82,108.5,107.78,108.03,170791
2016-12-02,107.47,107.77,107.23,107.36,207739
2016-12-01,108.14,109.08,107.97,108.22,283677
2016-11-30,109.0,109.18,108.64,108.91,252074
2016-11-29,108.57,108.95,108.37,108.69,207815
2016-11-28,108.4,108.4,107.88,108.1,190143
2016-11-25,108.15,108.57,107.88,108.24,208691
2016-11-23,104.26,105.54,104.18,105.21,294497
2016-11-22,104.48,104.63,104.06,104.54,166730
2016-11-21,104.96,105.36,104.88,105.21,237632
2016-11-18,104.81,105.14,104.67,104.79,256347
2016-11-17,103.83,104.05,103.25,104.05,218992
2016-11-16,103.5,103.71,103.26,103.43,244976
2016-11-15,102.88,103.37,102.74,103.37,154536
2016-11-14,102.76,103.31,102.46,102.71,246759
2016-11-11,102.41,102.95,102.33,102.86,172580
2016-11-10,101.93,102.36,101.01,101.86,404744
2016-11-09,101.4,103.62,101.4,102.74,617702
2016-11-08,103.83,106.03,103.48,104.57,249180
2016-11-07,102.56,103.42,102.44,103.36,385698
2016-11-04,101.56,102.17,101.3,101.59,349759
2016-11-03,104.55,104.91,103.77,103.99,348711
2016-11-02,104.89,105.36,103.95,104.19,247448
2016-11-01,106.37,106.37,104.92,105.42,334436
2016-10-31,106.14,106.4,106.03,106.27,146935
2016-10-28,105.53,105.8,105.12,105.5,152876
2016-10-27,106.02,106.13,105.5,105.53,235169
2016-10-26,105.61,106.31,105.44,106.13,229816
2016-10-25,106.06,106.36,105.89,105.9,174066
2016-10-24,105.79,106.15,105.7,106.08,153725
2016-10-21,105.54,105.99,105.3,105.91,190129
2016-10-20,106.47,106.87,106.25,106.72,175825
2016-10-19,105.79,106.01,105.57,105.57,122549
2016-10-18,106.15,106.15,105.52,105.72,204717
2016-10-17,105.84,106.44,105.74,106.06,178421
2016-10-14,105.95,106.44,105.72,105.75,170633
2016-10-13,105.23,105.86,104.84,105.38,252116
2016-10-12,105.67,105.98,105.33,105.81,171650
2016-10-11,106.41,106.41,105.69,105.95,244439
2016-10-10,106.71,107.36,106.65,106.97,179763
2016-10-07,106.55,106.68,105.87,106.48,249093
2016-10-06,106.78,107.18,106.75,106.99,145404
2016-10-05,106.98,107.67,106.98,107.57,220156
2016-10-04,106.18,106.8,105.77,105.96,180783
2016-10-03,105.19,106.28,105.06,105.9,663329
2016-09-30,105.9,107.12,105.67,106.65,409533
2016-09-29,107.08,107.38,106.37,106.58,434945
2016-09-28,107.83,108.2,107.03,108.08,204672
2016-09-27,107.53,107.53,106.79,107.28,359425
2016-09-26,105.94,106.37,105.63,106.17,349852
2016-09-23,106.65,106.88,106.31,106.69,443610
2016-09-22,109.55,109.86,109.1,109.52,559957
2016-09-21,108.46,108.99,106.99,108.3,444128
2016-09-20,105.93,106.09,105.47,105.6,215552
2016-09-19,104.48,105.19,104.25,104.32,244004
2016-09-16,104.16,104.44,103.69,103.93,662007
2016-09-15,106.1,107.33,105.91,107.14,248087
2016-09-14,106.84,106.84,106.36,106.48,321823
2016-09-13,108.21,108.63,107.32,107.71,386072
2016-09-12,107.59,109.25,107.59,109.12,270797
2016-09-09,108.8,108.94,107.57,107.59,408715
2016-09-08,109.5,109.95,109.38,109.72,180501
2016-09-07,110.04,110.43,109.32,109.47,296315
2016-09-06,109.27,109.48,108.88,109.4,322675
2016-09-02,110.17,110.7,110.17,110.69,373918
2016-09-01,110.24,110.61,109.3,109.73,376238
2016-08-31,109.88,110.04,108.84,109.36,435991
2016-08-30,109.91,110.08,109.66,109.92,186985
2016-08-29,108.82,109.21,108.81,109.11,226790
2016-08-26,107.23,108.18,106.96,107.55,447195
2016-08-25,109.49,109.68,109.0,109.06,390469
2016-08-24,110.23,110.41,109.46,109.62,406442
2016-08-23,109.04,109.17,108.62,108.62,187355
2016-08-22,109.08,109.49,108.99,109.31,365729
2016-08-19,108.32,108.65,108.26,108.45,393518
2016-08-18,107.21,108.03,107.21,107.84,855008
2016-08-17,107.47,108.09,107.46,108.07,592160
2016-08-16,106.08,106.73,105.9,106.33,244434
2016-08-15,106.53,106.88,106.53,106.61,132517
2016-08-12,106.6,107.15,106.5,106.79,264602
2016-08-11,106.29,106.93,106.19,106.77,291968
2016-08-10,106.09,106.4,105.98,106.03,211065
2016-08-09,106.47,106.53,105.8,106.46,377346
2016-08-08,107.1,107.46,106.34,106.45,736688
2016-08-05,105.03,105.38,104.64,105.13,664989
2016-08-04,101.79,101.99,100.92,101.82,1000708
2016-08-03,99.55,99.8,99.165,99.8,394811
2016-08-02,100.03,100.46,98.898,99.72,589786
2016-08-01,101.65,101.72,100.62,100.84,490923
2016-07-29,101.93,102.25,100.53,101.18,834399
2016-07-28,100.84,100.93,99.65,100.42,661804
2016-07-27,101.01,101.05,99.8,100.25,424402
2016-07-26,99.046,99.52,99.02600000000001,99.36200000000001,218582
2016-07-25,99.65,99.86,99.382,99.44200000000001,225743
2016-07-22,99.382,99.63,99.28299999999999,99.44200000000001,227277
2016-07-21,98.977,99.264,98.542,98.69,323001
2016-07-20,98.73,99.194,98.58200000000001,99.10600000000001,212759
2016-07-19,98.552,98.572,98.042,98.43299999999999,243205
2016-07-18,98.552,98.99700000000001,98.42399999999999,98.829,257942
2016-07-15,98.77,98.95700000000001,98.414,98.661,387517
2016-07-14,98.265,98.285,97.76,97.906,321611
2016-07-13,98.012,98.36399999999999,97.25399999999999,97.79899999999999,592471
2016-07-12,96.788,97.274,96.57,96.59899999999999,503724
2016-07-11,95.12200000000001,96.00399999999999,95.046,95.79299999999999,744938
2016-07-08,91.766,92.62899999999999,91.646,92.54799999999999,410695
2016-07-07,91.09200000000001,91.427,90.712,91.20100000000001,466840
2016-07-06,90.086,90.531,89.289,90.46799999999999,467573
2016-07-05,90.331,90.376,89.669,89.92299999999999,552266
2016-07-01,90.286,90.85700000000001,90.09200000000001,90.339,568115
2016-06-30,90.54,90.65899999999999,89.587,90.65899999999999,1400120
2016-06-29,91.22,92.307,91.084,92.041,533904
2016-06-28,89.723,90.611,89.20700000000001,90.531,1066240
2016-06-27,91.738,91.738,90.031,90.902,766519
2016-06-24,94.413,95.35799999999999,93.427,94.26100000000001,864353
2016-06-23,99.44200000000001,99.75,98.947,99.7,636343
2016-06-22,97.021,97.49799999999999,96.485,96.561,971889
2016-06-21,97.29299999999999,97.604,97.01100000000001,97.12799999999999,626626
2016-06-20,96.75200000000001,97.06,95.764,95.927,626388
2016-06-17,93.62299999999999,93.89299999999999,92.914,93.605,435812
2016-06-16,91.58200000000001,92.59299999999999,91.19200000000001,92.47399999999999,337386
2016-06-15,93.06299999999999,93.605,92.72200000000001,92.914,457889
2016-06-14,91.729,92.069,90.875,91.646,414506
2016-06-13,92.712,93.118,92.015,92.197,341938
2016-06-10,93.978,94.071,93.166,93.56700000000001,349270
2016-06-09,94.743,94.943,94.42200000000001,94.743,312488
2016-06-08,95.706,95.927,95.463,95.78299999999999,240330
2016-06-07,95.75399999999999,95.927,95.571,95.64,384215
2016-06-06,95.75399999999999,95.965,95.292,95.68700000000001,617439
2016-06-03,94.006,94.35700000000001,93.184,93.838,496161
2016-06-02,93.75399999999999,94.291,93.57700000000001,94.12899999999999,332023
2016-06-01,94.507,94.546,93.23100000000001,93.689,590002
2016-05-31,93.70700000000001,94.281,93.053,93.76299999999999,740632
2016-05-27,92.3,92.36399999999999,90.875,91.20100000000001,460557
2016-05-26,92.83200000000001,93.166,92.54799999999999,92.72200000000001,409186
2016-05-25,92.162,93.17399999999999,91.96700000000001,93.044,851434
2016-05-24,90.603,91.67399999999999,90.12299999999999,91.24700000000001,940307
2016-05-23,90.956,90.956,90.177,90.257,493996
2016-05-20,91.238,91.646,91.02799999999999,91.22,375909
2016-05-19,90.27600000000001,90.54799999999999,89.96799999999999,90.31200000000001,444040
2016-05-18,91.211,92.564,91.148,92.051,412909
2016-05-17,91.58200000000001,91.904,91.119,91.22,337568
2016-05-16,90.82,91.682,90.77600000000001,91.41,355385
2016-05-13,90.883,91.427,90.385,90.477,409802
2016-05-12,92.47399999999999,92.47399999999999,91.264,91.92299999999999,1150590
2016-05-11,91.866,92.235,88.87200000000001,89.251,1369301
2016-05-10,94.42200000000001,95.037,94.25200000000001,95.037,533534
2016-05-09,93.809,93.96799999999999,92.77799999999999,93.03399999999999,397241
2016-05-06,92.096,92.555,91.757,92.445,312213
2016-05-05,91.811,91.977,91.26899999999999,91.821,416073
2016-05-04,92.18799999999999,92.18799999999999,91.2,91.229,386548
2016-05-03,92.179,92.40899999999999,91.211,91.977,348061
2016-05-02,92.95,93.148,92.445,92.905,371634
2016-04-29,93.11,93.17399999999999,91.948,92.206,547813
2016-04-28,93.949,94.895,93.22200000000001,93.34299999999999,815426
2016-04-27,95.87899999999999,96.695,95.65700000000001,96.445,298976
2016-04-26,97.34100000000001,97.41,96.788,97.31299999999999,278454
2016-04-25,97.46799999999999,97.84700000000001,96.743,97.333,338655
2016-04-22,96.973,97.51700000000001,96.715,97.42,522429
2016-04-21,95.68700000000001,95.985,95.42399999999999,95.6,342474
2016-04-20,94.95200000000001,95.5,94.431,95.056,288177
2016-04-19,95.292,95.54799999999999,94.697,94.93299999999999,277890
2016-04-18,92.48299999999999,93.875,92.48299999999999,93.71600000000001,332959
2016-04-15,94.75299999999999,94.75299999999999,93.82799999999999,93.99700000000001,440389
2016-04-14,95.198,95.56299999999999,95.01899999999999,95.16,448370
2016-04-13,94.071,94.573,93.82799999999999,94.527,693538
